Time,E_EW (V/km),E_NS (V/km)
27860,5.331031832,-0.118923032
27870,7.334409245,0.472894126
27880,7.521636236,1.063342705
27890,5.67294208,0.8318535
27900,3.000526226,1.100689704
27910,0.659050675,0.814808446
27920,1.431523636,-1.307592525
27930,3.452821002,-0.898791217
27940,3.72676143,-2.09011234
27950,4.790574985,-1.73066745
27960,4.266972688,-1.653166237
27970,2.316830237,-0.882915615
27980,2.966785232,-0.207834885
27990,3.45006801,-0.180561699
28000,3.041108148,-0.045281728
28010,2.490335228,0.614020468
28020,1.654863375,1.081879744
28030,1.204496242,1.216026735
28040,0.345321421,1.035354872
28050,-0.293593629,0.393696802
28060,-1.018148332,0.205623432
28070,-1.424261356,0.273340988
28080,-1.644745452,0.072650732
28090,-1.34092134,-0.659697342
28100,-0.781215592,-1.072614913
28110,0.198549054,-1.150579167
28120,0.994892279,-1.242129025
28130,1.602993772,-1.491192159
28140,1.727942913,-1.944212082
28150,2.013112167,-1.806994425
28160,2.250391023,-1.544417461
28170,2.146121974,-2.383244677
28180,1.371599077,-1.940988153
28190,0.821407033,-1.536447456
28200,0.432851551,-1.280954782
28210,0.837211994,-0.595749287
28220,1.474067622,-0.311958483
28230,1.807691109,0.205341699
28240,1.458846328,0.371697048
28250,0.72526145,0.177213257
28260,0.181901262,0.295984376
28270,-0.079536214,0.576983943
28280,-0.000754089,0.187356945
28290,0.04183169,-0.181676184
28300,0.033762381,-0.15530108
28310,-0.237195962,-0.366176806
28320,-0.615828844,-0.553693736
28330,-0.981640798,-0.838520463
28340,-0.897200433,-1.226009299
28350,-0.368416777,-1.445687613
28360,-0.096457431,-1.527527468
28370,-0.066301685,-1.092701378
28380,-0.215284162,-0.855034112
28390,-0.175952,-0.039640197
28400,0.069949982,0.381460231
28410,0.554690644,0.252544747
28420,0.903367665,0.260775553
28430,0.505485266,0.223372723
28440,0.477589389,0.579891814
28450,0.736629343,0.882960094
28460,0.732470567,0.843637419
28470,0.523992541,1.012088858
28480,-0.466560436,0.450609388
28490,-0.796797338,0.217987554
28500,-1.167055158,-0.354658084
28510,-0.962969472,-0.864283837
28520,-0.231536317,-0.7647688
28530,0.351394856,-0.862387206
28540,0.68449365,-0.72545858
28550,1.262721373,-0.161733916
28560,1.801874553,-0.062738
28570,2.284508982,0.06674566
28580,2.406330657,-0.003964989
28590,2.402986052,-0.057390129
28600,2.281101261,-0.055384959
28610,2.310585187,0.086383273
28620,2.644639407,0.487312938
28630,1.820747378,0.517005509
28640,0.461394693,0.164235613
28650,-0.012011078,-0.627111763
28660,-0.171256704,-1.330373193
28670,0.322474606,-1.227999993
28680,0.836304903,-0.938847348
28690,1.522797307,-0.60568925
28700,2.547737836,0.033224286
28710,3.260995053,0.705265547
28720,1.988745779,0.175841226
28730,0.35274826,-0.746841518
28740,-1.512267481,-1.040392656
28750,-2.526748456,-2.046831048
28760,-1.721552405,-2.394767375
28770,-2.010012657,-2.269025201
28780,-1.692015245,-2.068154555
28790,-2.048748811,-1.407612796
28800,-2.637888542,-1.236627175
28810,-2.77878344,-0.881985558
28820,-2.489268841,-0.419604447
28830,-1.663936082,-0.047097665
28840,-1.047788918,0.127759773
28850,-0.517327365,-0.198161001
28860,0.097849063,-0.14353331
28870,0.40155883,0.04955834
28880,1.18225135,0.182098613
28890,2.171191853,0.253800531
28900,2.753852579,0.251069869
28910,2.696707301,0.196188004
28920,2.247986776,-0.102974588
28930,1.75743648,-0.113089568
28940,1.196576611,-0.033234048
28950,0.364646611,-0.13824345
28960,-0.164068587,-0.095560719
28970,-0.406346374,-0.635675881
28980,-0.74599014,-1.078100917
28990,-0.49997114,-1.360554525
29000,-0.147043793,-1.634657064
29010,-0.25135039,-1.514731368
29020,-0.19103206,-1.637504356
29030,-0.692762499,-1.401198138
29040,-1.327371578,-0.679423726
29050,-1.233695756,-0.08876781
29060,-0.56698298,0.489823814
29070,0.320005403,1.402393223
29080,0.840674836,1.713796758
29090,0.651125112,1.775449463
29100,0.130882996,1.857316025
29110,-0.328659752,1.62723475
29120,-0.789325836,1.194703182
29130,-1.244445827,0.609066358
29140,-1.659480329,0.175446892
29150,-2.013596163,-0.169476475
29160,-2.022686137,-0.293341083
29170,-2.152974838,-0.347147555
29180,-2.162990112,-0.13068916
29190,-1.747077187,-0.062390021
29200,-1.252602371,0.118609098
29210,-0.555909256,0.260340538
29220,-0.082411485,0.400996655
29230,0.133870494,0.252840862
29240,0.837701738,0.641532157
29250,1.150974992,0.73533501
29260,1.068492199,0.664935505
29270,0.866965582,0.800765593
29280,0.506098909,0.293113945
29290,0.054117052,-0.147833225
29300,-0.264318972,-0.269578784
29310,-0.499000951,-0.42875681
29320,-0.584053958,-0.218159569
29330,-0.578653461,-0.116532461
29340,-0.831334423,-0.1839218
29350,-1.025289639,-0.282448728
29360,-1.012349504,-0.081580207
29370,-1.016545019,-0.221971794
29380,-0.983619399,-0.181422435
29390,-0.675872486,-0.000194024
29400,-0.522495828,0.027145766
29410,-0.77892675,-0.206208033
29420,-1.008323374,-0.231567494
29430,-0.740629001,0.092592493
29440,-0.33839302,0.203331175
29450,0.077715689,0.028962414
29460,0.401281332,0.24058701
29470,0.427154918,0.365174311
29480,0.237774508,0.306801346
29490,0.228618851,0.663753857
29500,0.089104249,0.86941553
29510,0.05391379,0.785555148
29520,0.055589847,0.564688473
29530,-0.270152423,0.15122488
29540,-0.181108595,0.050850604
29550,-0.116012188,0.199491766
29560,-0.465651163,0.076499511
29570,-0.55293468,-0.069380964
29580,-0.317462343,-0.024990025
29590,-0.31615942,0.097165502
29600,-0.357585782,0.003295979
29610,-0.263167525,-0.108779196
29620,-0.224129809,-0.139609696
29630,-0.22959137,-0.002139089
29640,-0.253026023,-0.03130947
29650,-0.134411264,0.092896175
29660,-0.209332943,0.299383191
29670,-0.461082645,0.401075962
29680,-0.544237796,0.324968947
29690,-0.50041932,0.340157656
29700,-0.277739285,0.315270871
29710,0.077967293,0.444962773
29720,0.249038201,0.518396752
29730,0.363046526,0.326139074
29740,0.394483822,0.193294842
29750,0.359203342,0.1050223
29760,0.302809481,0.121166686
29770,0.176295708,-0.031953542
29780,0.107890155,-0.047914564
29790,0.055382694,-0.056414795
29800,-0.307615955,-0.055163233
29810,-0.82051197,-0.074462062
29820,-1.002373588,-0.036596072
29830,-1.171899779,0.147770326
29840,-1.279291396,0.303916371
29850,-1.223931993,0.362083598
29860,-1.418538256,0.415420141
29870,-1.408250216,0.575109861
29880,-1.012437465,0.52717102
29890,-0.917085283,0.395013752
29900,-1.140252493,0.312625417
29910,-0.947961718,0.363315375
29920,-0.626987543,0.411560464
29930,-0.630722114,0.457971107
29940,-0.47793809,0.472914831
29950,-0.240825723,0.327462406
29960,-0.172633329,0.272057216
29970,-0.293584278,0.022540067
29980,-0.515428809,-0.252932899
29990,-0.491128048,-0.359104895
30000,-0.383021101,-0.4208296
30010,-0.446854413,-0.244718645
30020,-0.548587399,-0.261866287
30030,-0.53572071,-0.026167973
30040,-0.494724946,0.016432793
30050,-0.297082613,-0.204975163
30060,-0.126037254,-0.026137902
30070,-0.114532716,0.168998815
30080,0.113655072,0.338774412
30090,0.440976343,0.438055735
30100,0.670371803,0.559960736
30110,0.59381884,0.751608181
30120,0.603012238,0.857165056
30130,0.512119364,0.59869114
30140,-0.056555232,0.242604012
30150,-0.597864695,0.282146997
30160,-1.016737742,0.164119048
30170,-1.071434708,0.198324224
30180,-1.279227502,0.05580258
30190,-1.280239942,0.060122292
30200,-1.109621529,0.203057689
30210,-0.944976376,0.24501662
30220,-0.908440798,0.448119001
30230,-0.538901833,0.572105215
30240,0.1366655,0.698545343
30250,0.67166257,0.622884202
30260,0.941010073,0.649457965
30270,1.294197092,0.868565693
30280,1.231736648,0.86420356
30290,1.026141861,0.891947585
30300,0.780564557,0.607295247
30310,0.609275584,0.380090272
30320,0.283200018,0.270934985
30330,-0.147104095,0.355782304
30340,-0.231751828,0.234942596
30350,-0.387549779,-0.075503454
30360,-0.336160788,-0.204052443
30370,-0.011326073,-0.251579411
30380,0.066231247,-0.294130805
30390,-0.807615436,-0.487423879
30400,-2.130377637,-0.453089439
30410,-2.833794068,-0.348527025
30420,-2.696835764,-0.041753571
30430,-1.906907325,0.124824586
30440,-0.926047859,0.344276026
30450,-0.018348568,0.337788528
30460,0.965312956,0.096797586
30470,1.02593676,0.596908253
30480,0.735270581,0.917923405
30490,0.55650998,0.679415503
30500,0.191576077,0.32737561
30510,-0.375192111,0.318906111
30520,-0.361565353,0.203107483
30530,-0.165185623,0.210438758
30540,0.261022814,0.351747901
30550,0.398550045,0.414215831
30560,-0.067856471,0.788680474
30570,-0.986938544,0.489385725
30580,-1.345760924,-0.378312792
30590,-0.768378863,-0.703816201
30600,-1.028943819,0.341725605
30610,-1.277875683,0.760549071
30620,-1.157345384,0.042543349
30630,-0.730257011,-0.334146279
30640,-0.007377867,-0.157117809
30650,0.328365575,0.206567961
30660,0.814129537,0.447383052
30670,1.13979538,0.051893784
30680,0.909111356,-0.163979796
30690,0.838745688,0.394442701
30700,1.373311782,0.94036943
30710,1.289372739,0.892211449
30720,0.652693117,1.135343053
30730,0.171367575,1.680442812
30740,-0.091270977,0.484043719
30750,-0.161375566,-0.193914481
30760,0.065895715,0.613696816
30770,0.160007705,0.434305995
30780,-0.021870491,-0.251864295
30790,0.656309093,0.147809119
30800,0.437029348,-0.41434133
30810,0.605906015,-0.545399122
30820,0.037006549,0.617152215
30830,-1.247962324,0.027959932
30840,-0.62179091,-0.22518186
30850,0.818875842,-0.010383028
30860,1.67978317,0.896320315
30870,1.760147025,1.537166623
30880,1.585903136,1.821094441
30890,1.247999086,1.762158739
30900,0.60651125,1.143589119
30910,0.330735855,0.773358223
30920,-0.548002241,-0.142859898
30930,-1.394147999,-0.651114346
30940,-1.428415285,-1.044983911
30950,-1.184939057,-1.098009457
30960,-0.920797465,-0.063201488
30970,-1.115041648,-0.065963686
30980,-0.643297317,0.271043149
30990,-0.217472292,0.675324296
31000,-0.323880871,0.660998204
31010,-0.772088597,0.405427372
31020,-1.224659893,0.425308782
31030,-1.60038725,0.407453402
31040,-1.975041876,0.20630158
31050,-2.230763714,-0.174833977
31060,-2.316299867,-0.697399358
31070,-1.674394645,-0.490818302
31080,-1.089411774,-0.120617843
31090,-1.054778661,0.099874647
31100,-1.37472772,0.245484463
31110,-1.451975007,0.361531697
31120,-1.368313571,0.462077688
31130,-1.253415169,0.342908649
31140,-1.25724364,0.185918149
31150,-1.315130086,-0.198045793
31160,-1.067871058,-0.291934086
31170,-0.846083736,-0.219006724
31180,-0.65559827,-0.020768495
31190,-0.502022113,0.098269036
31200,-0.125826181,-0.184431168
31210,-0.045275254,-0.013900449
31220,-0.542254896,-0.251829452
31230,-0.377474826,-0.391923691
31240,0.111522341,0.008272581
31250,0.044655567,0.268103302
31260,-0.139474956,0.191716468
31270,-0.277625185,0.135846605
31280,-0.627968985,-0.093171599
31290,-1.157148163,-0.250074019
31300,-1.701316443,-0.512308824
31310,-1.768185785,-0.635328
31320,-1.507634236,-0.62699379
31330,-1.085924705,-0.662654195
31340,-0.518340179,-0.398016927
31350,-0.147138179,-0.438827992
31360,0.311394734,-0.156242772
31370,0.790232028,0.165866218
31380,1.475138899,0.658263095
31390,1.81528607,1.059487838
31400,1.757935806,1.478580973
31410,1.188748971,1.598149188
31420,0.347786294,1.185178511
31430,-0.346465627,0.613583704
31440,-1.095355295,-0.02220002
31450,-1.705621209,-0.568158418
31460,-2.120843268,-1.085930448
31470,-2.28369144,-1.321007586
31480,-2.06097825,-1.279199819
31490,-1.716948801,-0.931886026
31500,-1.359015447,-0.406010346
31510,-0.826556926,0.039587501
31520,-0.241958492,0.418258476
31530,0.365548277,0.716049406
31540,0.771849298,0.884085981
31550,0.928080512,0.964097175
31560,0.867789802,1.050050851
31570,0.434367061,0.878690586
31580,-0.064191807,0.650785452
31590,-0.476154699,0.206209787
31600,-0.839384964,-0.114571297
31610,-1.013008361,-0.289344019
31620,-1.10323513,-0.464847331
31630,-1.024531436,-0.580734691
31640,-0.602820132,-0.509978235
31650,-0.065701625,-0.12944397
31660,0.312035213,0.164919977
31670,0.648897057,0.35651332
31680,1.028037168,0.733769222
31690,0.789024984,0.848137157
31700,0.324706095,1.127331544
31710,-0.160141166,0.518466273
31720,-0.094242318,0.1789446
31730,-0.294018362,0.168139234
31740,-0.318596605,0.039844831
31750,-0.359327704,0.11749733
31760,-0.407767732,0.081008932
31770,-0.404350827,0.084876985
31780,-0.363366357,0.097422945
31790,-0.184036162,0.138900325
31800,0.122077033,0.41884366
31810,0.010998095,0.576232342
31820,-0.074707071,0.314231463
31830,0.164939858,0.37101363
31840,0.38111877,0.141468621
31850,0.438030636,0.069590451
31860,0.296524587,0.210260063
31870,0.288688663,0.219054194
31880,0.101873185,0.296677994
31890,-0.14558053,0.172595999
31900,-0.385468716,0.060573035
31910,-0.588099372,-0.060665586
31920,-0.805131908,0.004477983
31930,-1.119203356,-0.10534158
31940,-1.046917951,-0.232327899
31950,-0.809974544,-0.044854374
31960,-0.433308765,0.073335898
31970,-0.116520603,0.108185834
31980,0.198668011,0.166701146
31990,0.882555117,0.981125862
32000,0.86019328,0.910571118
32010,0.917270069,1.118898788
32020,1.003806066,0.876955027
32030,0.801719052,0.610946296
32040,0.264793032,0.543602309
32050,-0.421034832,0.231460317
32060,-1.099046386,-0.07333237
32070,-1.601051639,-0.365208081
32080,-2.019359959,-0.592522642
32090,-2.156205301,-0.827905288
32100,-1.884980776,-0.872103811
32110,-1.448180137,-0.741878888
32120,-0.846897461,-0.563001159
32130,-0.438121846,-0.627925225
32140,0.249832961,0.116975708
32150,0.728733601,0.530038755
32160,1.491121119,0.80932918
32170,2.367038624,1.36626983
32180,2.355044711,1.715545916
32190,1.649818749,1.744986468
32200,0.368190586,1.401468968
32210,-0.823972401,0.950906755
32220,-1.825436431,0.358412177
32230,-2.414950385,-0.338989594
32240,-2.445093676,-0.840547061
32250,-2.444354761,-1.150216601
32260,-2.332164696,-0.96786177
32270,-2.044267745,-1.089507593
32280,-0.998124926,-0.618101099
32290,-0.188363962,-0.094130002
32300,0.199245333,0.12670325
32310,0.561008292,0.41916596
32320,0.955809813,0.894558693
32330,1.077606366,1.145947608
32340,1.231771164,1.510017981
32350,1.706805898,1.589784446
32360,2.067551337,1.355356501
32370,1.773856259,1.543339459
32380,0.788367664,1.113689201
32390,0.094527192,0.7230472
32400,-0.843945928,0.237124648
32410,-1.765708508,-0.478415427
32420,-2.470561546,-0.952267544
32430,-2.71323244,-1.369559425
32440,-2.549881988,-1.550459581
32450,-2.129996695,-1.19417222
32460,-1.387318844,-0.835509834
32470,-0.573408356,-0.560812035
32480,0.136095683,-0.180417488
32490,0.783525042,0.087797988
32500,1.584742255,0.157233478
32510,2.271752472,0.406624567
32520,3.002979133,0.939841537
32530,2.99770413,1.372712872
32540,2.551017144,1.7359142
32550,1.992354114,1.637813204
32560,1.226247506,1.352679121
32570,0.014417608,0.625592816
32580,-0.864057661,0.043495884
32590,-1.665932929,-0.387185814
32600,-2.501042296,-0.893520332
32610,-3.110522358,-1.190011077
32620,-2.834274795,-1.058264031
32630,-2.185451996,-0.859901119
32640,-1.404187202,-0.412106573
32650,-0.609814788,-0.132709253
32660,0.374891642,0.210413345
32670,1.281403644,0.327913681
32680,2.071029454,0.555329322
32690,2.555920208,0.859087058
32700,2.493377514,1.134442424
32710,1.910552809,1.022539939
32720,1.05948393,0.535513538
32730,0.269612752,0.290908956
32740,-0.56635752,-0.076081234
32750,-1.091628715,0.145178565
32760,-1.640057492,-0.095148562
32770,-2.059016814,-0.386921559
32780,-2.299337881,-0.39449638
32790,-2.485467275,-0.553664609
32800,-2.321693072,-0.701496714
32810,-1.821073593,-0.493512178
32820,-1.141534112,-0.325693257
32830,-0.497908318,-0.164516605
32840,0.09730226,0.137525957
32850,0.621937891,0.41490564
32860,0.777843243,0.578636987
32870,0.926448872,0.591516178
32880,0.954286682,0.733003757
32890,0.480483135,0.649453028
32900,-0.235859941,0.530996736
32910,-0.675935921,0.198936333
32920,-0.859010699,-0.046748831
32930,-0.997596891,-0.480795975
32940,-1.032914474,-0.808612882
32950,-0.714159347,-0.749678438
32960,-0.475314493,-0.476839668
32970,-0.269488139,0.123942843
32980,-0.070294358,0.572591091
32990,0.105150819,0.787811415
33000,0.593300426,0.869703893
33010,0.489974328,0.664047483
33020,0.061276491,0.030182421
33030,0.047649321,0.016066657
33040,0.25521129,-0.018605244
33050,-0.135517558,0.013182032
33060,-0.606833338,-0.414928494
33070,-0.790531882,-0.595439682
33080,-0.853320961,-0.826581149
33090,-0.579462821,-0.902401814
33100,-0.369737546,-0.673480469
33110,-0.08531391,-0.467671976
33120,0.332353396,0.069508698
33130,0.686795704,0.279415412
33140,0.866722971,0.54333773
33150,0.891548304,0.488501134
33160,0.838191321,0.284805602
33170,0.738356748,0.408010288
33180,0.70033512,0.751084178
33190,0.308790183,1.190891724
33200,-0.167014026,1.271699532
33210,-0.749309342,1.027487991
33220,-1.297518701,0.590054283
33230,-1.713626471,-0.050483642
33240,-1.871975476,-0.593194222
33250,-1.86783136,-0.852140436
33260,-1.866608581,-0.921410274
33270,-1.762261967,-1.017611866
33280,-1.545734037,-1.151043389
33290,-1.081164108,-1.088568657
33300,-0.598930913,-0.904971932
33310,-0.072788157,-0.521845864
33320,0.661407105,-0.002815803
33330,0.983375525,0.371958637
33340,0.764053015,0.668030541
33350,0.563998083,0.706944253
33360,0.898104105,0.837331392
33370,0.486601636,1.099176244
33380,-0.041934059,0.49318395
33390,0.195096146,-0.064577984
33400,0.230078816,-0.539321847
33410,-0.535820354,-1.154467063
33420,-1.129366812,-1.235357314
33430,-0.926853591,-0.723064515
33440,-0.633198563,-0.337210054
33450,-0.43595625,-0.184334592
33460,-0.204694624,-0.004643865
33470,0.129201392,0.38062645
33480,0.501585148,0.783182038
33490,0.857164352,1.039427904
33500,0.992455917,1.135423563
33510,0.903572876,0.937816412
33520,0.730768577,0.717667263
33530,0.608865675,0.592689045
33540,0.372041556,0.89045545
33550,-0.509448858,0.737719849
33560,-1.366390003,0.394772975
33570,-2.04004793,-0.09767741
33580,-2.910503789,-1.272072588
33590,-3.06467465,-2.359700929
33600,-2.157620575,-2.655948954
33610,-1.174112709,-2.162277022
33620,-0.396908378,-1.758448679
33630,0.181029552,-1.311059521
33640,0.837137498,-0.763883408
33650,1.742860333,-0.165413036
33660,2.505414241,0.570633903
33670,3.187304421,1.229527162
33680,3.40806983,1.682318043
33690,3.251004331,1.712493356
33700,2.88635056,1.957988763
33710,1.884304673,1.720589877
33720,0.843717396,1.135313354
33730,-0.092437757,0.595654085
33740,-0.899224544,0.027794673
33750,-1.592473178,-0.575160872
33760,-1.993529192,-1.033669248
33770,-1.932016172,-1.076156242
33780,-1.586544241,-1.107628908
33790,-0.974133122,-1.055154448
33800,-0.488982958,-0.834982873
33810,-0.123449415,-0.553691457
33820,0.308921302,-0.066362568
33830,0.965150095,0.531574318
33840,1.348077684,0.924397086
33850,1.508954746,1.041894554
33860,1.536788759,0.869574873
33870,1.380791344,0.788835787
33880,1.224061408,0.926329124
33890,0.912690755,1.106925822
33900,0.271045665,0.96663989
33910,-0.727068153,0.364893098
33920,-1.262810102,-0.167817947
33930,-1.462039633,-0.501218792
33940,-1.900769533,-1.008865374
33950,-2.382940652,-1.665606505
33960,-2.118875769,-1.812810153
33970,-1.428210435,-1.262141161
33980,-1.033887052,-1.094015784
33990,-0.50360497,-0.746513019
34000,0.056461819,-0.093315921
34010,0.453268206,0.193342722
34020,0.737610963,0.397485328
34030,1.213196592,0.616178975
34040,1.71832023,0.857201697
34050,1.599472636,0.846866754
34060,1.438880499,0.903674071
34070,1.248113583,1.305013375
34080,0.766589289,1.317919195
34090,0.250688939,0.783407677
34100,-0.314981434,0.434728448
34110,-0.767704265,-0.134024901
34120,-0.995044763,-0.385375141
34130,-1.283837213,-0.590563378
34140,-1.307438763,-0.757298225
34150,-1.330440155,-0.821979304
34160,-1.305151696,-0.776990744
34170,-0.932925092,-0.349932236
34180,-0.755287945,0.005125857
34190,-0.913166979,-0.458388298
34200,-0.453989613,-0.704837615
34210,0.669101283,0.150976563
34220,1.111338324,0.699805998
34230,0.900376248,0.72035423
34240,0.879649283,0.807004426
34250,1.45268756,1.503678518
34260,0.934716295,1.574484132
34270,-0.086095503,0.869799049
34280,-0.686484687,0.59112283
34290,-0.843009675,0.262327412
34300,-1.030326234,0.048124422
34310,-1.350531548,-0.194395339
34320,-1.63633837,-0.359126784
34330,-2.168676269,-0.77667027
34340,-2.506851249,-1.260009679
34350,-2.209260245,-1.290627163
34360,-1.515213863,-0.895914176
34370,-0.955520548,-0.526530632
34380,-0.674573712,-0.290338262
34390,-0.372226459,-0.377567974
34400,0.065931924,-0.257054089
34410,0.483504027,-0.058352265
34420,0.698193269,-0.099016095
34430,0.939476975,0.041070716
34440,1.368893592,0.306813254
34450,1.510028896,0.552526685
34460,1.282718359,0.528786026
34470,1.128095345,0.743429052
34480,0.83661652,0.86316516
34490,0.343416808,0.680641051
34500,-0.074619335,0.330608621
34510,-0.610921923,-0.115683163
34520,-1.059204831,-0.747964425
34530,-1.341993958,-1.122936742
34540,-1.1960955,-1.10370505
34550,-0.847424186,-0.791717343
34560,-0.531328905,-0.428424245
34570,-0.280985969,-0.142792691
34580,-0.101375742,-0.040232008
34590,0.054948865,0.032988434
34600,0.204973039,0.111394425
34610,0.56369505,0.189819864
34620,0.916858568,0.229550645
34630,1.081048829,0.373325155
34640,1.131789976,0.490764539
34650,1.199108726,0.568821801
34660,0.921974638,0.493186695
34670,0.381754517,0.107202987
34680,0.051166075,-0.19569126
34690,-0.119039199,-0.299788442
34700,-0.426061094,-0.589859693
34710,-0.76073426,-1.054384085
34720,-1.034358718,-1.408877587
34730,-1.017934896,-1.704185879
34740,-0.725405324,-1.713285004
34750,-0.19926462,-1.249707448
34760,0.297293818,-0.416665249
34770,0.581234893,0.407475933
34780,0.779534016,0.913988455
34790,0.734901789,1.066507669
34800,0.444402193,0.803255118
34810,0.090493801,0.578432202
34820,0.033462186,0.179610877
34830,-0.045882133,-0.046550485
34840,0.034099652,-0.28148691
34850,-0.008029341,-0.300929289
34860,-0.273878526,-0.503585443
34870,-0.41662226,-0.565267886
34880,-0.706401655,-0.625722414
34890,-0.704397793,-0.761476234
34900,-0.63243215,-0.84908014
34910,-0.410596279,-0.678123587
34920,-0.135773228,-0.429147646
34930,0.025613714,-0.154416053
34940,0.083642264,0.089526963
34950,0.332485615,0.387952907
34960,0.436839223,0.644418384
34970,0.219650864,0.629601096
34980,0.13043109,0.470701725
34990,0.123629084,0.314795549
35000,-0.069894525,0.146644374
35010,-0.300158664,-0.137224639
35020,-0.413945068,-0.360194039
35030,-0.386666222,-0.463651911
35040,-0.325558624,-0.47342277
35050,-0.196206297,-0.386387557
35060,-0.009338964,-0.116276619
35070,0.022880279,-0.036802915
35080,0.045462876,0.062752131
35090,0.12828031,0.203148894
35100,0.154763817,0.111093068
35110,0.052114719,0.025905945
35120,-0.121586319,-0.30370008
35130,0.471101993,-0.11443142
35140,0.579446384,0.045875757
35150,0.602219308,0.101485357
35160,0.533363012,0.327712277
35170,0.443322968,0.487202434
35180,0.296937227,0.488138403
35190,0.157116623,0.406654906
35200,0.029135946,0.375364583
35210,-0.115944656,0.253272092
35220,-0.104660054,0.064941322
35230,-0.121586013,0.032460496
35240,-0.245341717,-0.105290787
35250,-0.400633768,-0.317615144
35260,-0.318197409,-0.448308665
35270,-0.279233372,-0.39768224
35280,-0.121613805,-0.412602988
35290,0.172533629,-0.311123456
35300,0.321803792,-0.038020095
35310,0.423666057,0.213858326
35320,0.463201839,0.433506602
35330,0.587060657,0.470742439
35340,0.653074695,0.503451886
35350,0.425359708,0.312257654
35360,0.345039886,0.086470839
35370,0.383653582,0.022515047
35380,0.511610407,-0.060232125
35390,0.549103784,0.025581357
35400,0.409381651,0.314006499
35410,0.245501826,0.598931196
35420,-0.070128986,0.747609518
35430,-0.398982339,0.7452932
35440,-0.928650584,0.569175904
35450,-1.495607199,0.118583757
35460,-1.622378418,-0.397763533
35470,-1.297707399,-0.571788514
35480,-1.110828254,-0.755394878
35490,-0.9794322,-1.026927234
35500,-0.687695279,-0.982760652
35510,-0.478470188,-0.872588671
35520,-0.163800584,-0.917937334
35530,0.20418033,-0.709225605
35540,0.652194419,-0.367758653
35550,1.091033177,-0.083317617
35560,1.439231102,0.234072807
35570,1.515500724,0.499955335
35580,1.527006629,0.739400498
35590,1.44940205,0.953590024
35600,1.21671709,1.05451744
35610,0.794092174,1.051269361
35620,0.06200513,0.674877229
35630,-0.573984527,0.222317042
35640,-1.00748145,-0.2788955
35650,-0.938550683,-0.75936114
35660,-0.712280923,-0.666509127
35670,-0.740066917,-0.40134549
35680,-0.653666897,-0.225940806
35690,-0.389044294,-0.033750754
35700,-0.129245295,0.213922076
35710,-0.329335604,0.309824261
35720,-0.496731418,0.148035602
35730,-0.411367899,-0.073402034
35740,-0.429464371,-0.503774861
35750,-0.448202055,-0.74253272
35760,-0.341376506,-0.705727373
35770,0.048588376,-0.40278955
35780,0.588863974,0.138324944
35790,0.944802703,0.631546182
35800,0.845283169,1.031304428
35810,0.310414469,0.98119008
35820,-0.200887474,0.72488628
35830,-0.501223375,0.39317432
35840,-0.669021712,-0.015264241
35850,-0.651931023,-0.351568034
35860,-0.463470144,-0.340971364
35870,-0.373820505,-0.134292868
35880,-0.377080942,0.079406584
35890,-0.733581014,0.058994726
35900,-0.996532338,-0.270864788
35910,-0.84594817,-0.499563659
35920,-0.560718349,-0.594879029
35930,-0.321480407,-0.562951533
35940,-0.094578199,-0.578844086
35950,0.157496456,-0.512929417
35960,0.375307801,-0.347070224
35970,0.353763976,-0.310046434
35980,0.401699824,-0.286650144
35990,0.579728231,-0.054400111
36000,0.604117799,0.164947304
36010,0.550632839,0.285883992
36020,0.504595287,0.442226867
36030,0.522817181,0.564409273
36040,0.433160696,0.59257997
36050,0.285284564,0.421258289
36060,0.091691164,0.257276448
36070,-0.061561485,0.200928285
36080,-0.237626952,0.137168448
36090,-0.251475538,0.108165135
36100,-0.362572581,-0.002979399
36110,-0.407005287,0.004873701
36120,-0.429963261,-0.06988116
36130,-0.416654704,-0.139428615
36140,-0.352335835,-0.087151135
36150,-0.252613707,-0.119573383
36160,-0.071634378,-0.10201218
36170,0.057469033,0.014565173
36180,0.213301803,0.137966245
36190,0.15597171,0.256751525
36200,0.076687902,0.223800112
36210,0.113250311,0.22625455
36220,0.057122876,0.377693359
36230,-0.263643986,0.170772386
36240,-0.351234018,-0.090330877
36250,-0.278738735,-0.272017136
36260,-0.422325247,-0.486024956
36270,-0.515637391,-0.567174974
36280,-0.547707681,-0.632545013
36290,-0.304421944,-0.884201706
36300,0.211411983,-0.758646915
36310,0.500113543,-0.363400856
36320,0.375904999,-0.324726394
36330,0.344643246,-0.524769174
36340,0.438397915,-0.553869583
36350,0.458440682,-0.605613618
36360,0.600943089,-0.694549371
36370,1.183860262,-0.125612499
36380,1.496273312,0.62086034
36390,1.209715042,1.040376723
36400,0.82873668,0.895023083
36410,0.523317692,0.517828275
36420,0.120677648,0.471045346
36430,-0.339501678,0.476328471
36440,-0.601847464,0.052466535
36450,-0.249737066,-0.12527995
36460,0.321671534,0.282625307
36470,0.23361693,0.471360392
36480,-0.120412157,0.317853651
36490,-0.164410885,0.155233782
36500,-0.000908555,0.34866249
36510,-0.309100648,0.365991708
36520,-0.870897864,0.053992002
36530,-1.108811706,-0.354076396
36540,-1.084443208,-0.860534972
36550,-1.090845869,-1.393591995
36560,-0.970631803,-1.922306809
36570,-0.73170305,-2.186895124
36580,-0.035353237,-1.941819544
