Time,E_EW (V/km),E_NS (V/km)
4400,0.012318668,0.014942573
4410,0.009941127,0.012181733
4420,0.008552525,0.04797005
4430,-0.009850012,0.019861785
4440,-0.006890991,0.009312988
4450,-0.001828523,0.008221104
4460,3.21E-04,0.024472506
4470,0.001423891,0.002446771
4480,-0.015477719,0.034808856
4490,0.005948972,0.012602274
4500,0.008076086,-0.011686292
4510,0.005157413,0.010105377
4520,0.021583238,-0.029063603
4530,0.017442774,-0.000729867
4540,0.011584507,0.005930797
4550,-0.008651128,0.021069264
4560,0.010879689,0.03431708
4570,0.011843622,-0.033451263
4580,0.008169138,-0.006374852
4590,0.006580076,0.003238563
4600,0.029002071,-0.021426193
4610,0.023620799,0.024037437
4620,-0.007513456,0.023005992
4630,-0.006402617,-0.027393507
4640,-1.15E-03,-0.023030485
4650,-0.016634177,-0.01226979
4660,-0.012077978,-0.007658187
4670,-0.006053674,-0.005180769
4680,-0.003280709,0.019608627
4690,-0.01924852,0.015727708
4700,-0.014742017,0.008941795
4710,-0.008629985,0.02348372
4720,-0.04656025,0.000796392
4730,-0.036501117,-0.002085365
4740,-0.022527098,0.000338246
4750,-0.015929397,-0.022272385
4760,-0.029636637,0.006131934
4770,-0.006162767,0.008826795
4780,-0.020123754,0.004833756
4790,-0.000914094,0.003336031
4800,-0.016747497,-0.020760701
4810,-0.016071414,0.0069289
4820,-0.011431087,0.009249902
4830,-0.009206411,-0.01828231
4840,-0.007844489,0.025729016
4850,-0.006919787,0.00639498
4860,-0.006243918,0.017453433
4870,-0.005721551,0.015085026
4880,-0.005299981,0.009721475
4890,-0.022447687,-0.010302157
4900,-0.001050411,0.009334435
4910,0.00115968,0.010359345
4920,-0.001617194,0.006725752
4930,-0.020018722,0.022667928
4940,-0.016780902,0.03568796
4950,-0.011362854,0.025988327
4960,-0.008844721,0.017527592
4970,0.01011598,0.013292817
4980,-0.010040291,0.034117101
4990,-0.011333326,0.004372634
5000,0.009661726,0.000664556
5010,-0.033275753,0.003870109
5020,0.01126346,0.00473684
5030,0.013833863,0.028313434
5040,0.023289196,0.000184396
5050,-0.000964898,-0.020015183
5060,-0.004515334,0.004947557
5070,-0.043221778,0.008214177
5080,-0.034231817,-0.011729205
5090,0.002276008,0.049324177
5100,0.003500937,0.042407599
5110,-0.023849816,0.008659624
5120,-0.020362207,-0.018319881
5130,-0.013504277,-0.029521638
5140,-0.027839314,-0.000984557
5150,-0.02241418,0.004117899
5160,0.001796103,0.002717853
5170,-0.033463449,-0.015017103
5180,-0.029806104,0.006023207
5190,-0.002430262,0.031284267
5200,-0.001448807,0.000128855
5210,-0.021825296,-0.003602196
5220,-0.019046223,-0.000167429
5230,0.003764853,0.024312923
5240,-0.014794626,0.020035673
5250,0.002283927,0.012894403
5260,0.002718157,0.027137536
5270,-0.100139991,0.021700237
5280,-0.232841346,-0.043320134
5290,-0.345925384,-0.052131429
5300,-0.39955662,-0.032025219
5310,-0.399776227,-0.077655252
5320,-0.419419773,-0.135128996
5330,-0.442143715,-0.138241927
5340,-0.461143465,-0.153464697
5350,-0.495519485,-0.204696832
5360,-0.489746175,-0.361067674
5370,-0.618566635,-0.293542012
5380,-0.645707944,0.018179651
5390,-0.463280586,0.160639771
5400,-0.44358093,0.170702581
5410,-0.419669988,0.135533248
5420,-0.277683033,0.045406524
5430,-0.205555381,0.000772301
5440,-0.156777942,0.050073597
